Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code
1858027,4,2020-01-02,,454932,24,422,1,EUR
1858027,5,2020-01-02,,454932,24,1788,2,EUR
1858028,1,2020-01-02,,204136,8,791,7,CAD
1858028,2,2020-01-02,,204136,8,591,3,CAD
1858028,3,2020-01-02,,204136,8,1436,4,CAD
1858029,1,2020-01-02,02-07-2020,91918,0,180,3,AUD
1858030,1,2020-01-02,,1484484,57,2104,2,USD
1858031,1,2020-01-02,,1397593,43,1642,6,USD
1858032,1,2020-01-02,,339068,9,2086,3,CAD
1858032,2,2020-01-02,,339068,9,1434,2,CAD
1858032,3,2020-01-02,,339068,9,1602,1,CAD
1858032,4,2020-01-02,,339068,9,1343,2,CAD
1858033,1,2020-01-02,,1924903,64,59,3,USD
1858033,2,2020-01-02,,1924903,64,326,2,USD
1858033,3,2020-01-02,,1924903,64,188,4,USD
1858033,4,2020-01-02,,1924903,64,1594,2,USD
1858033,5,2020-01-02,,1924903,64,1315,1,USD
1858033,6,2020-01-02,,1924903,64,1104,1,USD
1858033,7,2020-01-02,,1924903,64,1796,1,USD
1858034,1,2020-01-02,,1963081,56,1667,5,USD
1858034,2,2020-01-02,,1963081,56,404,4,USD
1858034,3,2020-01-02,,1963081,56,1495,2,USD
1858035,1,2020-01-02,,1754192,53,89,6,USD
1858035,2,2020-01-02,,1754192,53,1547,1,USD
1858035,3,2020-01-02,,1754192,53,1337,3,USD
1858038,1,2020-01-02,,1857436,65,1637,1,USD
1858039,1,2020-01-02,,811059,32,1603,2,EUR
1858039,2,2020-01-02,,811059,32,1394,1,EUR
1858040,1,2020-01-02,,1897818,57,941,1,USD
1858040,2,2020-01-02,,1897818,57,436,1,USD
1858040,3,2020-01-02,,1897818,57,50,6,USD
1858042,1,2020-01-02,,1105607,37,1309,3,GBP
1858042,2,2020-01-02,,1105607,37,734,7,GBP
1858043,1,2020-01-02,,556871,21,1427,7,EUR
1858044,1,2020-01-02,,816104,32,1563,2,EUR
1858044,2,2020-01-02,,816104,32,449,1,EUR
1858044,3,2020-01-02,,816104,32,1668,1,EUR
1858044,4,2020-01-02,,816104,32,1641,1,EUR
1858045,1,2020-01-02,,1367711,44,425,4,USD
1858045,2,2020-01-02,,1367711,44,417,1,USD
1858045,3,2020-01-02,,1367711,44,426,1,USD
1858045,4,2020-01-02,,1367711,44,1695,5,USD
1859000,1,2020-02-02,,638156,13,587,2,EUR
1859000,2,2020-02-02,,638156,13,65,1,EUR
1859001,1,2020-02-02,,1238419,45,418,3,USD
1859002,1,2020-02-02,,1686814,50,2115,2,USD
1859003,1,2020-02-02,,1256860,61,1701,1,USD
1859003,2,2020-02-02,,1256860,61,2515,3,USD
1859003,3,2020-02-02,,1256860,61,1580,2,USD
1860000,1,2020-03-02,,1215693,44,52,1,USD
1860000,2,2020-03-02,,1215693,44,1490,3,USD
1860001,1,2020-03-02,,799323,29,1091,4,EUR
1860002,1,2020-03-02,,1106029,37,1587,2,GBP
1860002,2,2020-03-02,,1106029,37,59,4,GBP
1860003,1,2020-03-02,,34143,5,1518,2,AUD
1860003,2,2020-03-02,,34143,5,489,4,AUD
1860003,3,2020-03-02,,34143,5,1211,1,AUD
1860004,1,2020-03-02,,1797885,47,2112,3,USD
1860004,2,2020-03-02,,1797885,47,410,2,USD
1860004,3,2020-03-02,,1797885,47,452,2,USD
1860005,1,2020-03-02,,1366124,59,972,4,USD
1860005,2,2020-03-02,,1366124,59,1215,3,USD
1860005,3,2020-03-02,,1366124,59,1477,4,USD
1860005,4,2020-03-02,,1366124,59,1575,6,USD
1860007,1,2020-03-02,,408295,26,1413,3,EUR
1860007,2,2020-03-02,,408295,26,1781,1,EUR
1860008,1,2020-03-02,,590960,22,795,3,EUR
1860010,1,2020-03-02,,655010,15,403,2,EUR
1860010,2,2020-03-02,,655010,15,1665,1,EUR
1860010,3,2020-03-02,,655010,15,2375,2,EUR
1860011,1,2020-03-02,,1069041,39,109,1,GBP
1860011,2,2020-03-02,,1069041,39,435,7,GBP
1860012,1,2020-03-02,,2048264,61,929,1,USD
1860012,2,2020-03-02,,2048264,61,1639,1,USD
1860012,3,2020-03-02,,2048264,61,2182,1,USD
1860013,1,2020-03-02,,449672,24,519,2,EUR
1860013,2,2020-03-02,,449672,24,177,5,EUR
1860013,3,2020-03-02,,449672,24,510,2,EUR
1860014,1,2020-03-02,,1598894,48,1631,2,USD
1860015,1,2020-03-02,,1442358,66,1172,2,USD
1860018,1,2020-03-02,,2013811,56,1439,1,USD
1860020,1,2020-03-02,02-07-2020,318935,0,1563,3,CAD
1861000,1,2020-04-02,02-07-2020,1802406,0,1699,4,USD
1861000,2,2020-04-02,02-07-2020,1802406,0,34,7,USD
1861000,3,2020-04-02,02-07-2020,1802406,0,1449,5,USD
1861001,1,2020-04-02,02-08-2020,401266,0,1604,1,EUR
1861001,2,2020-04-02,02-08-2020,401266,0,602,2,EUR
1861001,3,2020-04-02,02-08-2020,401266,0,2492,4,EUR
1861001,4,2020-04-02,02-08-2020,401266,0,147,5,EUR
1861001,5,2020-04-02,02-08-2020,401266,0,1025,5,EUR
1861002,1,2020-04-02,,1628237,59,1811,10,USD
1861003,1,2020-04-02,,765944,29,1601,1,EUR
1861003,2,2020-04-02,,765944,29,1586,1,EUR
1861003,3,2020-04-02,,765944,29,1002,1,EUR
1861003,4,2020-04-02,,765944,29,1745,1,EUR
1861004,1,2020-04-02,,1136319,38,433,1,GBP
1861004,2,2020-04-02,,1136319,38,1672,1,GBP
1861004,3,2020-04-02,,1136319,38,433,7,GBP
1861004,4,2020-04-02,,1136319,38,488,4,GBP
1861005,1,2020-04-02,,1255805,51,100,1,USD
1861005,2,2020-04-02,,1255805,51,1191,4,USD
1861006,1,2020-04-02,02-06-2020,318123,0,2113,1,CAD
1861006,2,2020-04-02,02-06-2020,318123,0,1481,6,CAD
1861006,3,2020-04-02,02-06-2020,318123,0,1663,1,CAD
1861007,1,2020-04-02,,721118,30,1633,2,EUR
1861008,1,2020-04-02,,1722337,59,1055,5,USD
1861008,2,2020-04-02,,1722337,59,1550,3,USD
1861008,3,2020-04-02,,1722337,59,2493,1,USD
1861008,4,2020-04-02,,1722337,59,1640,7,USD
1861008,5,2020-04-02,,1722337,59,1001,3,USD
1861008,6,2020-04-02,,1722337,59,616,2,USD
1861009,1,2020-04-02,,890094,34,29,3,EUR
1861009,3,2020-04-02,,890094,34,1192,7,EUR
1861010,1,2020-04-02,,1763016,64,1554,2,USD
1861010,2,2020-04-02,,1763016,64,1455,3,USD
1861011,1,2020-04-02,02-08-2020,1675644,0,105,7,USD
1861012,1,2020-04-02,02-09-2020,1456247,0,1669,2,USD
1861012,2,2020-04-02,02-09-2020,1456247,0,1727,1,USD
1861012,3,2020-04-02,02-09-2020,1456247,0,1464,1,USD
1861012,4,2020-04-02,02-09-2020,1456247,0,423,1,USD
1861013,1,2020-04-02,,1716357,61,1268,3,USD
1861013,2,2020-04-02,,1716357,61,347,1,USD
1861013,3,2020-04-02,,1716357,61,2492,3,USD
1861013,4,2020-04-02,,1716357,61,1611,5,USD
1861013,5,2020-04-02,,1716357,61,1412,7,USD
1861013,6,2020-04-02,,1716357,61,1683,6,USD
1861014,1,2020-04-02,,856222,33,1518,4,EUR
1861014,2,2020-04-02,,856222,33,1419,2,EUR
1861014,3,2020-04-02,,856222,33,90,2,EUR
1861015,1,2020-04-02,02-08-2020,1939321,0,1704,6,USD
1861016,1,2020-04-02,02-06-2020,541458,0,1679,3,EUR
1861016,2,2020-04-02,02-06-2020,541458,0,1763,2,EUR
1861016,3,2020-04-02,02-06-2020,541458,0,419,2,EUR
1861016,4,2020-04-02,02-06-2020,541458,0,1634,2,EUR
1861018,1,2020-04-02,02-08-2020,422548,0,461,4,EUR
1861018,2,2020-04-02,02-08-2020,422548,0,1674,2,EUR
1861018,3,2020-04-02,02-08-2020,422548,0,390,1,EUR
1861018,4,2020-04-02,02-08-2020,422548,0,1600,6,EUR
1861019,1,2020-04-02,,346090,9,441,1,CAD
1861019,2,2020-04-02,,346090,9,445,3,CAD
1861020,1,2020-04-02,,224111,9,597,7,CAD
1861021,1,2020-04-02,,1342972,47,1593,2,USD
1861021,2,2020-04-02,,1342972,47,127,1,USD
1861022,1,2020-04-02,02-05-2020,979403,0,1772,9,GBP
1861022,2,2020-04-02,02-05-2020,979403,0,452,3,GBP
1861023,1,2020-04-02,,619428,13,1534,3,EUR
1861023,2,2020-04-02,,619428,13,73,1,EUR
1861025,1,2020-04-02,,536409,27,341,5,EUR
1861025,2,2020-04-02,,536409,27,1165,1,EUR
1861026,1,2020-04-02,,912824,42,2509,1,GBP
1861026,2,2020-04-02,,912824,42,1017,4,GBP
1862000,1,2020-05-02,,1605500,65,2482,1,USD
1862001,1,2020-05-02,,763033,30,446,5,EUR
1862001,2,2020-05-02,,763033,30,1621,4,EUR
1862001,3,2020-05-02,,763033,30,1469,2,EUR
1862002,1,2020-05-02,,772975,30,457,2,EUR
1862004,1,2020-05-02,,955344,39,1684,7,GBP
1862005,1,2020-05-02,02-11-2020,1815871,0,431,3,USD
1862005,2,2020-05-02,02-11-2020,1815871,0,1759,3,USD
1862006,1,2020-05-02,,1100246,38,1624,4,GBP
1862006,2,2020-05-02,,1100246,38,90,7,GBP
1862006,3,2020-05-02,,1100246,38,396,2,GBP
1862006,4,2020-05-02,,1100246,38,8,4,GBP
1862007,1,2020-05-02,,113244,6,1473,2,AUD
1862007,2,2020-05-02,,113244,6,2481,3,AUD
1862007,3,2020-05-02,,113244,6,1693,6,AUD
1862007,4,2020-05-02,,113244,6,58,2,AUD
1862007,5,2020-05-02,,113244,6,427,6,AUD
1862008,1,2020-05-02,,209872,9,2508,3,CAD
1862009,1,2020-05-02,02-09-2020,1839627,0,38,1,USD
1862009,2,2020-05-02,02-09-2020,1839627,0,1179,3,USD
1862009,3,2020-05-02,02-09-2020,1839627,0,1664,4,USD
1862010,1,2020-05-02,,1708668,56,57,4,USD
1862011,1,2020-05-02,,1051710,39,446,2,GBP
1862013,1,2020-05-02,02-08-2020,277015,0,1420,5,CAD
1862013,2,2020-05-02,02-08-2020,277015,0,397,1,CAD
1862014,1,2020-05-02,,580291,23,1456,3,EUR
1862014,2,2020-05-02,,580291,23,1449,6,EUR
1862014,3,2020-05-02,,580291,23,1365,3,EUR
1862015,1,2020-05-02,,876685,34,441,1,EUR
1862016,1,2020-05-02,,1100294,39,1577,2,GBP
1862017,1,2020-05-02,02-09-2020,1819713,0,457,6,USD
1862017,2,2020-05-02,02-09-2020,1819713,0,2105,2,USD
1862017,3,2020-05-02,02-09-2020,1819713,0,56,3,USD
1862017,4,2020-05-02,02-09-2020,1819713,0,70,2,USD
1862017,5,2020-05-02,02-09-2020,1819713,0,1607,1,USD
1862018,1,2020-05-02,,1770021,48,451,3,USD
1862019,1,2020-05-02,,246420,10,1688,7,CAD
1862019,2,2020-05-02,,246420,10,2383,7,CAD
1862020,1,2020-05-02,2/13/2020,806791,0,1454,2,EUR
1862021,1,2020-05-02,,140911,4,439,1,AUD
1862022,1,2020-05-02,,1771225,65,2180,1,USD
1862022,2,2020-05-02,,1771225,65,1724,5,USD
1862022,3,2020-05-02,,1771225,65,594,3,USD
1862023,1,2020-05-02,02-10-2020,1697375,0,1603,8,USD
1862024,1,2020-05-02,,1696695,57,2507,2,USD
1862024,2,2020-05-02,,1696695,57,419,8,USD
1862024,3,2020-05-02,,1696695,57,1644,3,USD
1862025,1,2020-05-02,,1084205,39,1800,2,GBP
1862026,1,2020-05-02,,593904,27,91,3,EUR
1862026,2,2020-05-02,,593904,27,1601,3,EUR
1862026,3,2020-05-02,,593904,27,403,3,EUR
1862026,4,2020-05-02,,593904,27,1441,1,EUR
1862027,1,2020-05-02,02-09-2020,1695804,0,1479,4,USD
1862028,1,2020-05-02,,219959,10,438,1,CAD
1862029,1,2020-05-02,02-12-2020,1811793,0,1624,2,USD
1862030,1,2020-05-02,,1592095,50,1020,1,USD
1862030,2,2020-05-02,,1592095,50,113,1,USD
1862030,3,2020-05-02,,1592095,50,2022,2,USD
1862031,1,2020-05-02,,1585631,53,1729,4,USD
1862031,2,2020-05-02,,1585631,53,1496,2,USD
1862031,3,2020-05-02,,1585631,53,146,3,USD
1862031,4,2020-05-02,,1585631,53,76,7,USD
1862034,1,2020-05-02,,1525193,61,590,1,USD
1863003,1,2020-06-02,02-07-2020,1792010,0,1636,1,USD
1863003,2,2020-06-02,02-07-2020,1792010,0,1566,1,USD
1863003,3,2020-06-02,02-07-2020,1792010,0,857,2,USD
1863004,1,2020-06-02,,1907935,57,1799,2,USD
1863004,2,2020-06-02,,1907935,57,1409,1,USD
1863004,3,2020-06-02,,1907935,57,1420,1,USD
1863005,1,2020-06-02,,2099383,44,1751,7,USD
1863005,2,2020-06-02,,2099383,44,1744,6,USD
1863006,1,2020-06-02,,495181,24,1407,1,EUR
1863006,2,2020-06-02,,495181,24,1444,3,EUR
1863006,3,2020-06-02,,495181,24,563,1,EUR
1863006,4,2020-06-02,,495181,24,1606,1,EUR
1863006,5,2020-06-02,,495181,24,1690,2,EUR
1863006,6,2020-06-02,,495181,24,1076,9,EUR
1863007,1,2020-06-02,,1816681,61,1757,3,USD
1863008,1,2020-06-02,,1170818,36,1159,2,GBP
1863009,1,2020-06-02,,2082335,50,1687,1,USD
1863009,2,2020-06-02,,2082335,50,1680,2,USD
1863009,3,2020-06-02,,2082335,50,427,7,USD
1863010,1,2020-06-02,02-08-2020,760553,0,1640,5,EUR
1863010,2,2020-06-02,02-08-2020,760553,0,1635,1,EUR
1863010,3,2020-06-02,02-08-2020,760553,0,1505,1,EUR
1863011,1,2020-06-02,,512312,27,1603,7,EUR
1863011,2,2020-06-02,,512312,27,1583,7,EUR
1863012,1,2020-06-02,,1613129,43,1526,4,USD
1863013,1,2020-06-02,,1833460,54,831,1,USD
1863013,2,2020-06-02,,1833460,54,418,1,USD
1863013,3,2020-06-02,,1833460,54,1404,1,USD
1863014,1,2020-06-02,,1785644,61,135,1,USD
1863014,2,2020-06-02,,1785644,61,80,2,USD
1863014,3,2020-06-02,,1785644,61,84,1,USD
1863015,1,2020-06-02,,997457,42,1530,3,GBP
1863015,2,2020-06-02,,997457,42,16,2,GBP
1863015,4,2020-06-02,,997457,42,1261,2,GBP
1863016,1,2020-06-02,,1146045,36,1761,2,GBP
1863016,2,2020-06-02,,1146045,36,4,2,GBP
1863017,1,2020-06-02,02-10-2020,710592,0,1252,1,EUR
1863017,2,2020-06-02,02-10-2020,710592,0,429,2,EUR
1863018,1,2020-06-02,,2037292,66,1343,2,USD
1863018,2,2020-06-02,,2037292,66,105,4,USD
1863019,1,2020-06-02,,1550192,57,599,5,USD
1863020,1,2020-06-02,,1536206,51,1387,4,USD
1863020,2,2020-06-02,,1536206,51,608,6,USD
1863021,1,2020-06-02,,1844148,49,1517,1,USD
1863021,2,2020-06-02,,1844148,49,1646,2,USD
1863021,3,2020-06-02,,1844148,49,88,3,USD
1863021,4,2020-06-02,,1844148,49,1645,2,USD
1863021,5,2020-06-02,,1844148,49,1394,3,USD
1863022,1,2020-06-02,,759602,29,114,3,EUR
1863022,2,2020-06-02,,759602,29,121,7,EUR
1863024,1,2020-06-02,,1635142,55,2025,3,USD
1863024,2,2020-06-02,,1635142,55,1612,5,USD
1863024,3,2020-06-02,,1635142,55,1024,2,USD
1863025,1,2020-06-02,02-10-2020,1354873,0,1632,2,USD
1863025,2,2020-06-02,02-10-2020,1354873,0,593,5,USD
1863025,3,2020-06-02,02-10-2020,1354873,0,1414,3,USD
1863025,4,2020-06-02,02-10-2020,1354873,0,1699,6,USD
1863025,5,2020-06-02,02-10-2020,1354873,0,566,1,USD
1863026,1,2020-06-02,,864150,34,1625,4,EUR
1863027,1,2020-06-02,,80172,6,244,1,AUD
1863027,2,2020-06-02,,80172,6,1194,6,AUD
1863028,1,2020-06-02,2/15/2020,1723161,0,1642,2,USD
1863030,1,2020-06-02,,1542332,53,1694,2,USD
1863030,2,2020-06-02,,1542332,53,106,6,USD
1863030,3,2020-06-02,,1542332,53,427,1,USD
1863031,1,2020-06-02,,1814733,47,2360,6,USD
1863031,2,2020-06-02,,1814733,47,1427,7,USD
1863032,1,2020-06-02,02-09-2020,1327623,0,1455,3,USD
1863032,2,2020-06-02,02-09-2020,1327623,0,2064,1,USD
1863032,3,2020-06-02,02-09-2020,1327623,0,392,1,USD
1863032,4,2020-06-02,02-09-2020,1327623,0,1458,1,USD
1863032,5,2020-06-02,02-09-2020,1327623,0,693,3,USD
1863032,6,2020-06-02,02-09-2020,1327623,0,1614,7,USD
1863033,1,2020-06-02,,1307508,50,1563,1,USD
1863033,2,2020-06-02,,1307508,50,169,1,USD
1863033,3,2020-06-02,,1307508,50,433,4,USD
1863034,1,2020-06-02,,935232,42,1676,5,GBP
1863035,1,2020-06-02,,1516541,61,531,1,USD
1863035,2,2020-06-02,,1516541,61,431,3,USD
1863035,3,2020-06-02,,1516541,61,2087,3,USD
1863036,1,2020-06-02,,1388023,59,101,4,USD
1863036,2,2020-06-02,,1388023,59,538,6,USD
1863037,1,2020-06-02,,415350,23,1536,2,EUR
1863037,2,2020-06-02,,415350,23,1500,3,EUR
1863038,1,2020-06-02,,310464,10,1600,1,CAD
1863038,2,2020-06-02,,310464,10,1035,1,CAD
1864000,1,2020-07-02,,988477,37,1478,7,GBP
1864001,1,2020-07-02,2/14/2020,1929255,0,1704,2,USD
1864001,2,2020-07-02,2/14/2020,1929255,0,102,1,USD
1864001,3,2020-07-02,2/14/2020,1929255,0,791,3,USD
1864002,1,2020-07-02,02-11-2020,822658,0,939,1,EUR
1864003,1,2020-07-02,,189113,5,854,3,AUD
1864004,1,2020-07-02,,1208003,44,1666,1,USD
1864004,2,2020-07-02,,1208003,44,2506,1,USD
1864005,1,2020-07-02,,187653,5,715,2,AUD
1864005,2,2020-07-02,,187653,5,406,6,AUD
1864005,3,2020-07-02,,187653,5,433,6,AUD
1864005,4,2020-07-02,,187653,5,1677,2,AUD
1864005,5,2020-07-02,,187653,5,2115,6,AUD
1864005,6,2020-07-02,,187653,5,455,3,AUD
1864005,7,2020-07-02,,187653,5,1685,2,AUD
1864006,1,2020-07-02,,1801975,44,446,2,USD
1864007,1,2020-07-02,02-10-2020,463334,0,1552,7,EUR
1864007,2,2020-07-02,02-10-2020,463334,0,127,2,EUR
1864007,3,2020-07-02,02-10-2020,463334,0,1466,7,EUR
1864007,4,2020-07-02,02-10-2020,463334,0,535,1,EUR
1864008,1,2020-07-02,,1467292,47,95,1,USD
1864009,1,2020-07-02,,1836318,66,743,6,USD
1864009,2,2020-07-02,,1836318,66,999,2,USD
1864009,3,2020-07-02,,1836318,66,1444,3,USD
1864009,4,2020-07-02,,1836318,66,1751,3,USD
1864012,1,2020-07-02,,1408372,43,628,7,USD
1864012,2,2020-07-02,,1408372,43,1702,3,USD
1864013,1,2020-07-02,,1981754,43,595,7,USD
1864013,2,2020-07-02,,1981754,43,2516,9,USD
1864013,3,2020-07-02,,1981754,43,1341,3,USD
1864014,1,2020-07-02,,484432,22,2095,3,EUR
1864014,2,2020-07-02,,484432,22,2489,2,EUR
1864014,3,2020-07-02,,484432,22,1015,3,EUR
1864014,4,2020-07-02,,484432,22,53,4,EUR
1864015,1,2020-07-02,,454774,21,1594,7,EUR
1864015,2,2020-07-02,,454774,21,1743,3,EUR
1864015,3,2020-07-02,,454774,21,1655,8,EUR
1864015,4,2020-07-02,,454774,21,2499,2,EUR
1864015,5,2020-07-02,,454774,21,1320,1,EUR
1864015,6,2020-07-02,,454774,21,1305,8,EUR
1864015,7,2020-07-02,,454774,21,2516,9,EUR
1864016,1,2020-07-02,,1684287,57,1811,2,USD
1864017,1,2020-07-02,02-11-2020,1538436,0,1580,1,USD
1864018,1,2020-07-02,,113121,1,1622,7,AUD
1864018,2,2020-07-02,,113121,1,1661,8,AUD
1864018,3,2020-07-02,,113121,1,1953,1,AUD
1864019,1,2020-07-02,,72194,6,2504,4,AUD
1864019,2,2020-07-02,,72194,6,1260,1,AUD
1864020,1,2020-07-02,,2096214,47,2492,9,USD
1864020,2,2020-07-02,,2096214,47,1611,2,USD
1864020,3,2020-07-02,,2096214,47,416,2,USD
1864020,4,2020-07-02,,2096214,47,1583,1,USD
1864020,5,2020-07-02,,2096214,47,419,2,USD
1864021,1,2020-07-02,,788244,30,1479,1,EUR
1864021,2,2020-07-02,,788244,30,414,1,EUR
1864021,3,2020-07-02,,788244,30,48,3,EUR
1864021,4,2020-07-02,,788244,30,558,1,EUR
1864021,5,2020-07-02,,788244,30,1438,3,EUR
1864021,6,2020-07-02,,788244,30,1542,4,EUR
1864021,7,2020-07-02,,788244,30,1786,1,EUR
1864022,1,2020-07-02,,1536254,48,2238,1,USD
1864022,2,2020-07-02,,1536254,48,2488,3,USD
1864023,1,2020-07-02,,872602,32,1292,2,EUR
1864023,2,2020-07-02,,872602,32,2491,3,EUR
1864024,1,2020-07-02,,1600965,65,1283,1,USD
1864024,2,2020-07-02,,1600965,65,725,4,USD
1864024,3,2020-07-02,,1600965,65,1619,1,USD
1864025,1,2020-07-02,,783060,29,1416,3,EUR
1864025,2,2020-07-02,,783060,29,1595,1,EUR
1864025,3,2020-07-02,,783060,29,1267,7,EUR
1864025,4,2020-07-02,,783060,29,469,6,EUR
1864025,5,2020-07-02,,783060,29,48,3,EUR
1865000,1,2020-08-02,,245143,9,1780,5,CAD
1865001,1,2020-08-02,,1278561,65,222,6,USD
1865001,2,2020-08-02,,1278561,65,454,1,USD
1865002,1,2020-08-02,,2034922,47,425,1,USD
1865003,1,2020-08-02,,880192,31,1577,1,EUR
1865004,1,2020-08-02,,244465,10,428,4,CAD
1865004,2,2020-08-02,,244465,10,96,2,CAD
1865004,3,2020-08-02,,244465,10,1484,4,CAD
1865005,1,2020-08-02,02-12-2020,769121,0,1411,5,EUR
1865006,1,2020-08-02,,1389737,43,592,1,USD
1865006,2,2020-08-02,,1389737,43,1779,5,USD
1865006,3,2020-08-02,,1389737,43,1758,3,USD
1865006,4,2020-08-02,,1389737,43,1655,3,USD
1865007,1,2020-08-02,,230598,9,457,2,CAD
1865007,2,2020-08-02,,230598,9,2478,1,CAD
1865007,3,2020-08-02,,230598,9,1689,1,CAD
1865008,1,2020-08-02,,1828009,57,1169,3,USD
1865009,1,2020-08-02,,1004261,38,482,1,GBP
1865009,2,2020-08-02,,1004261,38,522,2,GBP
1865009,3,2020-08-02,,1004261,38,2093,5,GBP
1865010,1,2020-08-02,2/18/2020,396944,0,1611,5,CAD
1865010,2,2020-08-02,2/18/2020,396944,0,299,3,CAD
1865010,3,2020-08-02,2/18/2020,396944,0,1374,3,CAD
1865011,1,2020-08-02,,1572109,54,1788,2,USD
1865011,2,2020-08-02,,1572109,54,1587,2,USD
1865012,1,2020-08-02,,1639477,59,1335,8,USD
1865012,2,2020-08-02,,1639477,59,349,4,USD
1865013,1,2020-08-02,,1231275,66,437,5,USD
1865013,2,2020-08-02,,1231275,66,1595,4,USD
1865013,3,2020-08-02,,1231275,66,137,2,USD
1865013,4,2020-08-02,,1231275,66,1768,7,USD
1865014,1,2020-08-02,,1196359,39,1628,4,GBP
1865014,2,2020-08-02,,1196359,39,1773,2,GBP
1865015,1,2020-08-02,,846264,32,681,8,EUR
1865015,2,2020-08-02,,846264,32,1688,8,EUR
1865015,3,2020-08-02,,846264,32,1938,1,EUR
1865015,4,2020-08-02,,846264,32,1688,7,EUR
1865015,5,2020-08-02,,846264,32,1649,3,EUR
1865016,1,2020-08-02,,1770393,48,1608,1,USD
1865017,1,2020-08-02,,1996909,43,1078,3,USD
1865020,1,2020-08-02,,1407626,64,1449,2,USD
1865020,2,2020-08-02,,1407626,64,457,1,USD
1865020,3,2020-08-02,,1407626,64,1726,9,USD
1865020,4,2020-08-02,,1407626,64,1580,1,USD
1865021,1,2020-08-02,,113294,4,214,4,AUD
1865021,2,2020-08-02,,113294,4,1794,1,AUD
1865021,3,2020-08-02,,113294,4,1447,3,AUD
1865021,4,2020-08-02,,113294,4,1738,5,AUD
1865022,1,2020-08-02,02-11-2020,1427869,0,1573,7,USD
1865022,2,2020-08-02,02-11-2020,1427869,0,432,4,USD
1865023,1,2020-08-02,,292054,10,1193,3,CAD
1865023,2,2020-08-02,,292054,10,1580,1,CAD
1865024,1,2020-08-02,,403332,24,1993,1,EUR
1865024,2,2020-08-02,,403332,24,1517,1,EUR
1865024,3,2020-08-02,,403332,24,1523,3,EUR
1865024,4,2020-08-02,,403332,24,2510,1,EUR
1865024,5,2020-08-02,,403332,24,1659,8,EUR
1865025,1,2020-08-02,,1996959,47,1698,1,USD
1865025,2,2020-08-02,,1996959,47,553,6,USD
1865025,3,2020-08-02,,1996959,47,52,6,USD
1865026,1,2020-08-02,,968337,37,79,2,GBP
1865026,3,2020-08-02,,968337,37,1573,2,GBP
1865026,4,2020-08-02,,968337,37,1784,9,GBP
1865026,5,2020-08-02,,968337,37,489,5,GBP
1865027,1,2020-08-02,,1539041,54,2511,2,USD
1865028,1,2020-08-02,,1995044,45,1417,2,USD
1865028,2,2020-08-02,,1995044,45,1700,4,USD
1865028,3,2020-08-02,,1995044,45,362,4,USD
1865028,4,2020-08-02,,1995044,45,1631,1,USD
1865029,1,2020-08-02,,1390823,56,1414,3,USD
1865031,1,2020-08-02,,939948,40,1714,3,GBP
1865031,2,2020-08-02,,939948,40,428,8,GBP
1865031,3,2020-08-02,,939948,40,98,1,GBP
1865032,1,2020-08-02,,933569,40,452,1,GBP
1865032,2,2020-08-02,,933569,40,573,1,GBP
1865032,3,2020-08-02,,933569,40,1455,8,GBP
1865033,1,2020-08-02,,2014930,44,1615,4,USD
1865033,2,2020-08-02,,2014930,44,79,1,USD
1865033,3,2020-08-02,,2014930,44,1530,6,USD
1865033,4,2020-08-02,,2014930,44,2514,3,USD
1865034,1,2020-08-02,,1652808,53,1647,5,USD
1865035,1,2020-08-02,,1662334,48,1119,1,USD
1865035,2,2020-08-02,,1662334,48,432,1,USD
1865036,1,2020-08-02,,311575,10,451,6,CAD
1865036,2,2020-08-02,,311575,10,573,1,CAD
1865037,1,2020-08-02,02-09-2020,2029781,0,1667,3,USD
1865037,2,2020-08-02,02-09-2020,2029781,0,1639,1,USD
1865038,1,2020-08-02,,1591588,48,1013,2,USD
1865039,1,2020-08-02,,958207,38,1628,1,GBP
1865040,1,2020-08-02,,1894588,50,1640,1,USD
1865041,1,2020-08-02,,1494972,55,1316,1,USD
1865041,2,2020-08-02,,1494972,55,1256,3,USD
1865041,3,2020-08-02,,1494972,55,1807,3,USD
1865041,4,2020-08-02,,1494972,55,1444,1,USD
1865041,5,2020-08-02,,1494972,55,2383,3,USD
1865041,6,2020-08-02,,1494972,55,1638,1,USD
1865041,7,2020-08-02,,1494972,55,1575,3,USD
1865042,1,2020-08-02,,409154,27,458,2,EUR
1865043,1,2020-08-02,,1752797,49,1435,1,USD
1865043,2,2020-08-02,,1752797,49,48,6,USD
1865043,3,2020-08-02,,1752797,49,1589,2,USD
1865043,4,2020-08-02,,1752797,49,1659,3,USD
1865044,1,2020-08-02,,436818,22,512,1,EUR
1865044,2,2020-08-02,,436818,22,1696,2,EUR
1865044,3,2020-08-02,,436818,22,987,3,EUR
1865045,1,2020-08-02,,1924329,57,1452,3,USD
1865045,2,2020-08-02,,1924329,57,2509,4,USD
1865045,3,2020-08-02,,1924329,57,57,5,USD
1865046,1,2020-08-02,,1745076,43,2336,1,USD
1865046,2,2020-08-02,,1745076,43,1421,1,USD
1865047,1,2020-08-02,,550501,23,1622,3,EUR
1865047,2,2020-08-02,,550501,23,1629,6,EUR
1865047,3,2020-08-02,,550501,23,2501,1,EUR
